muni_code;muni_name;uf_code;uf_acr;tipo_regiao;bioma;altitude;koppen;pop22;prop_esgot;prop_abast;prop_residuo
4202438;Bocaina Do Sul;42;SC;n„o metropolitana;mata atlantica;986;Cfb;3514;31,96;70,54;40,02
4202453;Bombinhas;42;SC;n„o metropolitana;mata atlantica;38,82;Cfa;24416;94,56;94,34;99,87
4202503;Bom Jardim Da Serra;42;SC;n„o metropolitana;mata atlantica;1322,33;Cfb;4362;41,16;79,2;66,97
4202537;Bom Jesus;42;SC;n„o metropolitana;mata atlantica;695,1;Cfb;2721;57,7;94,12;66,45
4202578;Bom Jesus Do Oeste;42;SC;n„o metropolitana;mata atlantica;635,64;Cfa;2182;19,68;95,68;58,87
4202602;Bom Retiro;42;SC;n„o metropolitana;mata atlantica;1004,32;Cfb;8698;78,8;90,46;85,62
4202701;Botuver√°;42;SC;n„o metropolitana;mata atlantica;435,49;Cfa;5368;42,19;84,26;92,91
4202800;Bra√ßo Do Norte;42;SC;n„o metropolitana;mata atlantica;230,27;Cfa;34113;72,25;94,72;92,07
4202859;Bra√ßo Do Trombudo;42;SC;n„o metropolitana;mata atlantica;571,02;Cfa;3954;71,31;94,91;95,18
4202875;Brun√≥polis;42;SC;n„o metropolitana;mata atlantica;875,16;Cfb;2488;40,56;80,11;55,3
4202909;Brusque;42;SC;n„o metropolitana;mata atlantica;184,29;Cfa;141676;89,32;96,32;99,38
4203006;Ca√ßador;42;SC;n„o metropolitana;mata atlantica;1065,99;Cfb;74105;72,75;95,84;93,64
4203105;Caibi;42;SC;n„o metropolitana;mata atlantica;351,7;Cfa;6199;22,37;82,92;61,55
4203154;Calmon;42;SC;n„o metropolitana;mata atlantica;1157,78;Cfb;3465;63,92;96,55;67,93
4203204;Cambori√∫;42;SC;n„o metropolitana;mata atlantica;177,06;Cfa;112167;89,73;97,16;99,68
4203253;Cap√£o Alto;42;SC;n„o metropolitana;mata atlantica;950,22;Cfb;2892;37,07;73,37;53,13
4203303;Campo Alegre;42;SC;n„o metropolitana;mata atlantica;915,21;Cfb;12318;90,09;90,44;85,67
4203402;Campo Belo Do Sul;42;SC;n„o metropolitana;mata atlantica;897,98;Cfb;7345;64,93;89,38;64,46
4203501;Campo Er√™;42;SC;n„o metropolitana;mata atlantica;798,18;Cfb;9562;24,18;94,07;71,19
4203600;Campos Novos;42;SC;n„o metropolitana;mata atlantica;852,13;Cfb;36976;71,98;96,61;85,25
4203709;Canelinha;42;SC;metropolitana;mata atlantica;161,56;Cfa;12759;48,49;89,2;96,01
4203808;Canoinhas;42;SC;n„o metropolitana;mata atlantica;831,38;Cfb;54848;62,64;97,99;86,04
4203907;Capinzal;42;SC;n„o metropolitana;mata atlantica;649,04;Cfb;23184;62,56;94,93;95,38
4203956;Capivari De Baixo;42;SC;n„o metropolitana;mata atlantica;13,56;Cfa;22873;94,35;97,86;99,7
4204004;Catanduvas;42;SC;n„o metropolitana;mata atlantica;910,34;Cfb;10565;69,24;96,75;88,8
4204103;Caxambu Do Sul;42;SC;n„o metropolitana;mata atlantica;362,01;Cfa;4614;14,96;82,22;55,54
4204152;Celso Ramos;42;SC;n„o metropolitana;mata atlantica;734,09;Cfb;2802;35,1;90,49;71,47
4204178;Cerro Negro;42;SC;n„o metropolitana;mata atlantica;867,31;Cfb;3318;26,64;82,64;26,91
4204194;Chapad√£o Do Lageado;42;SC;n„o metropolitana;mata atlantica;603,42;Cfb;2949;54,31;76,56;48,8
4204202;Chapec√≥;42;SC;metropolitana;mata atlantica;581,79;Cfa;251150;63,7;92,53;95,13
4204251;Cocal Do Sul;42;SC;n„o metropolitana;mata atlantica;101,55;Cfa;17241;70,04;98,58;98,05
4204301;Conc√≥rdia;42;SC;n„o metropolitana;mata atlantica;589,59;Cfa;81625;80,32;96,02;91,1
4204350;Cordilheira Alta;42;SC;n„o metropolitana;mata atlantica;643,6;Cfa;4735;40,16;59,21;64,87
4204400;Coronel Freitas;42;SC;n„o metropolitana;mata atlantica;462,49;Cfa;10303;56,66;92,84;62,29
4204459;Coronel Martins;42;SC;n„o metropolitana;mata atlantica;617,25;Cfa;2069;22,9;79,27;52,03
4204509;Corup√°;42;SC;n„o metropolitana;mata atlantica;576,45;Cfb;15287;75,51;91,85;94,34
4204558;Correia Pinto;42;SC;n„o metropolitana;mata atlantica;906,46;Cfb;15720;69,72;94,66;85,47
4204608;Crici√∫ma;42;SC;metropolitana;mata atlantica;50,64;Cfa;231088;91,81;98,46;99,43
4204707;Cunha Por√£;42;SC;n„o metropolitana;mata atlantica;525,87;Cfa;10904;25,79;93,82;68,87
4204756;Cunhata√≠;42;SC;n„o metropolitana;mata atlantica;462,62;Cfa;1757;25,77;93,28;47,91
4204806;Curitibanos;42;SC;n„o metropolitana;mata atlantica;914,13;Cfb;40289;67,61;90,68;92,81
4204905;Descanso;42;SC;n„o metropolitana;mata atlantica;441,97;Cfa;8559;13,89;89,13;60,15
4205001;Dion√≠sio Cerqueira;42;SC;n„o metropolitana;mata atlantica;721,99;Cfa;14989;41,36;96,32;70,5
4205100;Dona Emma;42;SC;n„o metropolitana;mata atlantica;521,83;Cfa;4006;60,02;93,91;71,82
4205159;Doutor Pedrinho;42;SC;n„o metropolitana;mata atlantica;792,95;Cfb;3670;60,87;78,44;87,65
4205175;Entre Rios;42;SC;n„o metropolitana;mata atlantica;499,14;Cfa;3322;8,42;82,92;26,96
4205191;Ermo;42;SC;n„o metropolitana;mata atlantica;22,25;Cfa;2270;92;94,46;76,93
4205209;Erval Velho;42;SC;n„o metropolitana;mata atlantica;758,13;Cfb;4824;58,88;90,71;77,12
4205308;Faxinal Dos Guedes;42;SC;n„o metropolitana;mata atlantica;843,65;Cfb;10965;70,56;88,03;93,04
4205357;Flor Do Sert√£o;42;SC;n„o metropolitana;mata atlantica;373,05;Cfa;1784;14,89;98,39;30,38
4205407;Florian√≥polis;42;SC;metropolitana;mata atlantica;45,05;Cfa;574200;88,66;96,7;99,82
4205431;Formosa Do Sul;42;SC;n„o metropolitana;mata atlantica;592,8;Cfa;2682;64,94;83,4;86,85
4205456;Forquilhinha;42;SC;n„o metropolitana;mata atlantica;19,09;Cfa;31692;80,83;99,1;94,45
4205506;Fraiburgo;42;SC;n„o metropolitana;mata atlantica;1000,09;Cfb;33662;72,07;92,61;89,22
4205555;Frei Rog√©rio;42;SC;n„o metropolitana;mata atlantica;865,89;Cfb;2411;36,11;72,34;53,41
4205605;Galv√£o;42;SC;n„o metropolitana;mata atlantica;721,49;Cfb;3219;10,55;93,2;68,52
4205704;Garopaba;42;SC;metropolitana;mata atlantica;85,36;Cfa;29801;47,07;90,53;98,86
4205803;Garuva;42;SC;n„o metropolitana;mata atlantica;360,52;Cfa;18697;58,18;85,17;97,59
4205902;Gaspar;42;SC;n„o metropolitana;mata atlantica;138,03;Cfa;73053;87,4;98,38;99,17
4206009;Governador Celso Ramos;42;SC;metropolitana;mata atlantica;85,3;Cfa;17306;74,71;94,51;99,06
4206108;Gr√£o Par√°;42;SC;n„o metropolitana;mata atlantica;430,58;Cfa;6149;68,45;82,91;67,3
4206207;Gravatal;42;SC;n„o metropolitana;mata atlantica;143,79;Cfa;14022;78,16;69,56;83,47
4206306;Guabiruba;42;SC;n„o metropolitana;mata atlantica;241,98;Cfa;24578;92,96;92,09;98,98
4206405;Guaraciaba;42;SC;n„o metropolitana;mata atlantica;553,7;Cfa;11154;46,6;88,68;68,36
4206504;Guaramirim;42;SC;n„o metropolitana;mata atlantica;59,51;Cfa;46502;78,33;96,68;98,72
4206603;Guaruj√° Do Sul;42;SC;n„o metropolitana;mata atlantica;683,34;Cfa;4819;35,92;97,3;74,46
4206652;Guatamb√∫;42;SC;n„o metropolitana;mata atlantica;504,04;Cfa;8400;14,28;87,2;44,52
4206702;Herval D'oeste;42;SC;n„o metropolitana;mata atlantica;787,44;Cfb;21339;89,76;95,87;91,3
4206751;Ibiam;42;SC;n„o metropolitana;mata atlantica;893,99;Cfb;2003;46,56;95,36;42,08
4206801;Ibicar√©;42;SC;n„o metropolitana;mata atlantica;755,38;Cfb;3267;71,05;91,55;70,14
4206900;Ibirama;42;SC;n„o metropolitana;mata atlantica;432,62;Cfa;21425;92,59;95,72;94,38
4207007;I√ßara;42;SC;n„o metropolitana;mata atlantica;22,22;Cfa;64456;74,08;97,94;93,03
4207106;Ilhota;42;SC;n„o metropolitana;mata atlantica;104,7;Cfa;20319;53,85;86,58;96,96
4207205;Imaru√≠;42;SC;n„o metropolitana;mata atlantica;169,65;Cfa;12331;70,21;71,73;55,77
4207304;Imbituba;42;SC;n„o metropolitana;mata atlantica;31,22;Cfa;54258;61,56;97,83;98,23
4207403;Imbuia;42;SC;n„o metropolitana;mata atlantica;746,93;Cfb;5988;58,39;88,92;79,03
4207502;Indaial;42;SC;n„o metropolitana;mata atlantica;388,68;Cfa;71369;88,46;98,66;98,48
4207577;Iomer√™;42;SC;n„o metropolitana;mata atlantica;861,99;Cfb;2865;41,6;97,07;97,52
4207601;Ipira;42;SC;n„o metropolitana;mata atlantica;581,55;Cfa;4580;62,62;92,28;81,97
4207650;Ipor√£ Do Oeste;42;SC;n„o metropolitana;mata atlantica;432,28;Cfa;9333;33,29;94,84;71,84
4207684;Ipua√ßu;42;SC;n„o metropolitana;mata atlantica;661,77;Cfa;7726;8,95;59,42;35,68
4207700;Ipumirim;42;SC;n„o metropolitana;mata atlantica;751,26;Cfb;7815;65;84,02;94,05
4207759;Iraceminha;42;SC;n„o metropolitana;mata atlantica;419,49;Cfa;3987;16,25;87,63;37,09
4207809;Irani;42;SC;n„o metropolitana;mata atlantica;886,77;Cfb;10014;46,66;91,69;78,09
4207858;Irati;42;SC;n„o metropolitana;mata atlantica;547,95;Cfa;2069;1,36;97,28;62,84
4207908;Irine√≥polis;42;SC;n„o metropolitana;mata atlantica;830;Cfb;10298;46,98;90,75;72,01
4208005;It√°;42;SC;n„o metropolitana;mata atlantica;428,8;Cfa;7063;66,68;88,02;84,2
4208104;Itai√≥polis;42;SC;n„o metropolitana;mata atlantica;812,19;Cfb;22065;50,38;93,5;66,89
4208203;Itaja√≠;42;SC;metropolitana;mata atlantica;67,55;Cfa;291169;89,05;97,93;99,81
4208302;Itapema;42;SC;n„o metropolitana;mata atlantica;125,12;Cfa;76247;87,79;93,66;99,81
4208401;Itapiranga;42;SC;n„o metropolitana;mata atlantica;272,97;Cfa;16503;60,81;96,36;73,61
4208450;Itapo√°;42;SC;n„o metropolitana;mata atlantica;27,51;Cfa;30731;90,29;97,35;98,19
4208500;Ituporanga;42;SC;n„o metropolitana;mata atlantica;554,88;Cfa;26694;81,6;90,97;72,28
4208609;Jabor√°;42;SC;n„o metropolitana;mata atlantica;785,38;Cfb;4314;44,62;74,31;56,32
4208708;Jacinto Machado;42;SC;n„o metropolitana;mata atlantica;228,72;Cfa;10624;83,56;83,68;71,47
4208807;Jaguaruna;42;SC;n„o metropolitana;mata atlantica;18,67;Cfa;19538;77,61;97,56;93,87
4208906;Jaragu√° Do Sul;42;SC;n„o metropolitana;mata atlantica;316,14;Cfa;193304;88,3;97,98;99,4
4208955;Jardin√≥polis;42;SC;n„o metropolitana;mata atlantica;515,64;Cfa;1785;24,44;93,84;55,97
4209003;Joa√ßaba;42;SC;n„o metropolitana;mata atlantica;761,95;Cfb;29976;85,45;97,25;94,59
4209102;Joinville;42;SC;metropolitana;mata atlantica;311,33;Cfa;617979;75,74;98,29;99,85
4209151;Jos√© Boiteux;42;SC;n„o metropolitana;mata atlantica;609,5;Cfb;5991;79,26;89,52;78,5
4209177;Jupi√°;42;SC;n„o metropolitana;mata atlantica;765,95;Cfb;2542;1,78;94,06;47,1
4209201;Lacerd√≥polis;42;SC;n„o metropolitana;mata atlantica;665,42;Cfb;2256;87,28;72,11;90,31
4209300;Lages;42;SC;n„o metropolitana;mata atlantica;986,79;Cfb;164881;85,93;98,84;98,11
4209409;Laguna;42;SC;n„o metropolitana;mata atlantica;18,99;Cfa;41269;68,24;87,42;96,53
4209458;Lajeado Grande;42;SC;n„o metropolitana;mata atlantica;593,94;Cfa;1682;22,4;76,47;53,39
4209508;Laurentino;42;SC;n„o metropolitana;mata atlantica;480,81;Cfa;7524;78,14;94,15;89,57
4209607;Lauro M√ºller;42;SC;n„o metropolitana;mata atlantica;471;Cfa;14192;73,07;92,53;92,34
4209706;Lebon R√©gis;42;SC;n„o metropolitana;mata atlantica;1104,73;Cfb;11553;48,54;94,39;68,45
4209805;Leoberto Leal;42;SC;metropolitana;mata atlantica;727,44;Cfb;3334;42,4;77,35;36,11
4209854;Lind√≥ia Do Sul;42;SC;n„o metropolitana;mata atlantica;799,58;Cfb;4549;74,67;95,61;86,33
4209904;Lontras;42;SC;n„o metropolitana;mata atlantica;531,23;Cfa;12913;75,51;94,3;94,26
4210001;Luiz Alves;42;SC;n„o metropolitana;mata atlantica;194,49;Cfa;12249;41,9;81,57;88,31
4210035;Luzerna;42;SC;n„o metropolitana;mata atlantica;763,13;Cfb;5760;82,36;93,43;90,55
4210050;Macieira;42;SC;n„o metropolitana;mata atlantica;1095,43;Cfb;1778;31,4;83,12;72,96
4210100;Mafra;42;SC;n„o metropolitana;mata atlantica;850,59;Cfb;55463;75,46;95,52;82,4
4210209;Major Gercino;42;SC;metropolitana;mata atlantica;600,54;Cfb;3887;53,16;77,37;85,06
4210308;Major Vieira;42;SC;n„o metropolitana;mata atlantica;861,38;Cfb;7359;36,81;95,85;58,39
4210407;Maracaj√°;42;SC;n„o metropolitana;mata atlantica;13,28;Cfa;7825;86,68;98,19;97,64
4210506;Maravilha;42;SC;n„o metropolitana;mata atlantica;566,84;Cfa;28045;42,16;96,6;91,2
4210555;Marema;42;SC;n„o metropolitana;mata atlantica;482,24;Cfa;2177;16,72;52,43;55,85
4210605;Massaranduba;42;SC;n„o metropolitana;mata atlantica;168,34;Cfa;18922;86,02;95,55;85,87
4210704;Matos Costa;42;SC;n„o metropolitana;mata atlantica;1099,08;Cfb;2762;29,18;90,64;64,34
4210803;Meleiro;42;SC;n„o metropolitana;mata atlantica;32,09;Cfa;6940;88,46;95,2;68,27
4210852;Mirim Doce;42;SC;n„o metropolitana;mata atlantica;707,87;Cfb;2502;79,26;79,39;54,74
4210902;Modelo;42;SC;n„o metropolitana;mata atlantica;522,33;Cfa;4085;25,37;97,8;80,28
4211009;Monda√≠;42;SC;n„o metropolitana;mata atlantica;284,18;Cfa;9961;27,16;97,03;73,33
4211058;Monte Carlo;42;SC;n„o metropolitana;mata atlantica;959,11;Cfb;9131;45,45;96,41;89,4
4211108;Monte Castelo;42;SC;n„o metropolitana;mata atlantica;922,48;Cfb;7754;42,33;95,52;78,05
4211207;Morro Da Fuma√ßa;42;SC;n„o metropolitana;mata atlantica;42,76;Cfa;18687;54,04;91,44;96,31
4211256;Morro Grande;42;SC;n„o metropolitana;mata atlantica;355,88;Cfa;2982;98,09;90,9;70,79
4211306;Navegantes;42;SC;n„o metropolitana;mata atlantica;34,74;Cfa;88655;87,57;97,44;99,6
4211405;Nova Erechim;42;SC;n„o metropolitana;mata atlantica;375,68;Cfa;5179;88,33;98,58;82,86
4211454;Nova Itaberaba;42;SC;n„o metropolitana;mata atlantica;441,68;Cfa;4432;10,28;73,94;49,34
4211504;Nova Trento;42;SC;metropolitana;mata atlantica;389,08;Cfa;13645;70,56;85,07;84,06
4211603;Nova Veneza;42;SC;n„o metropolitana;mata atlantica;170,15;Cfa;13396;72,02;96,44;91,89
4211652;Novo Horizonte;42;SC;n„o metropolitana;mata atlantica;701,47;Cfa;2652;18,75;85,66;39,22
4211702;Orleans;42;SC;n„o metropolitana;mata atlantica;413,74;Cfa;23531;73,11;90,75;79,21
4211751;Otac√≠lio Costa;42;SC;n„o metropolitana;mata atlantica;873,01;Cfb;17357;85,44;98,18;96,59
4211801;Ouro;42;SC;n„o metropolitana;mata atlantica;650,78;Cfb;7025;88,4;91,78;88,19
4211850;Ouro Verde;42;SC;n„o metropolitana;mata atlantica;822,52;Cfb;2168;18,61;90,77;60,17
4211876;Paial;42;SC;n„o metropolitana;mata atlantica;418,93;Cfa;1931;20,8;94,35;47,45
4211892;Painel;42;SC;n„o metropolitana;mata atlantica;1195,84;Cfb;2199;50,28;81,07;50,54
4211900;Palho√ßa;42;SC;metropolitana;mata atlantica;162,36;Cfa;236638;84,12;94,96;99,21
4212007;Palma Sola;42;SC;n„o metropolitana;mata atlantica;740,21;Cfb;7601;16,11;93,94;79,42
4212056;Palmeira;42;SC;n„o metropolitana;mata atlantica;874,39;Cfb;2627;48,44;82,76;58,75
4212106;Palmitos;42;SC;n„o metropolitana;mata atlantica;349,16;Cfa;15627;15,4;94,99;71,46
4212205;Papanduva;42;SC;n„o metropolitana;mata atlantica;752,14;Cfb;19132;68,11;95,61;64,58
4212239;Para√≠so;42;SC;n„o metropolitana;mata atlantica;475,5;Cfa;4437;11,88;88,44;45,92
4212254;Passo De Torres;42;SC;n„o metropolitana;mata atlantica;6,64;Cfa;12875;17,29;96,23;97,9
4212270;Passos Maia;42;SC;n„o metropolitana;mata atlantica;1028,71;Cfb;4025;49,4;87,22;49,23
4212304;Paulo Lopes;42;SC;metropolitana;mata atlantica;343,36;Cfa;9326;34,72;68,07;97,16
4212403;Pedras Grandes;42;SC;n„o metropolitana;mata atlantica;241,01;Cfa;4233;57,1;79,03;77,99
4212502;Penha;42;SC;n„o metropolitana;mata atlantica;48,91;Cfa;33400;91,16;96,62;99,37
4212601;Peritiba;42;SC;n„o metropolitana;mata atlantica;588,23;Cfa;2993;71,84;94,13;86,57
4212650;Pescaria Brava;42;SC;n„o metropolitana;mata atlantica;10;Cfa;10224;0;0;0
4212700;Petrol√¢ndia;42;SC;n„o metropolitana;mata atlantica;684,21;Cfb;6718;45,81;83,04;82,51
4212809;Balne√°rio Pi√ßarras;42;SC;n„o metropolitana;mata atlantica;28,21;Cfa;28177;91,33;99,01;98,23
4212908;Pinhalzinho;42;SC;n„o metropolitana;mata atlantica;462,36;Cfa;21495;95,2;96,12;90,48
4213005;Pinheiro Preto;42;SC;n„o metropolitana;mata atlantica;800,17;Cfb;3469;61,59;87,99;93,46
4213104;Piratuba;42;SC;n„o metropolitana;mata atlantica;538,63;Cfa;5746;50,58;85,35;73,24
4213153;Planalto Alegre;42;SC;n„o metropolitana;mata atlantica;471,96;Cfa;2946;15,92;91,42;50,24
4213203;Pomerode;42;SC;n„o metropolitana;mata atlantica;222,09;Cfa;34699;92,66;97,54;98,2
4213302;Ponte Alta;42;SC;n„o metropolitana;mata atlantica;903,84;Cfb;4437;41,29;89,32;88,07
4213351;Ponte Alta Do Norte;42;SC;n„o metropolitana;mata atlantica;1026,77;Cfb;3217;84,73;96,64;93,99
4213401;Ponte Serrada;42;SC;n„o metropolitana;mata atlantica;1020,69;Cfb;10414;42,8;86,6;89,06
4213500;Porto Belo;42;SC;n„o metropolitana;mata atlantica;79,53;Cfa;27726;77,53;87,2;98,47
4213609;Porto Uni√£o;42;SC;n„o metropolitana;mata atlantica;965,76;Cfb;32190;76,37;96,63;92,4
4213708;Pouso Redondo;42;SC;n„o metropolitana;mata atlantica;525,06;Cfa;17143;85,15;94,26;76,22
4213807;Praia Grande;42;SC;n„o metropolitana;mata atlantica;322,49;Cfa;8131;77,53;85,38;87,24
4213906;Presidente Castello Branco;42;SC;n„o metropolitana;mata atlantica;682,29;Cfb;1692;37,38;86,54;98,13
4214003;Presidente Get√∫lio;42;SC;n„o metropolitana;mata atlantica;479,2;Cfa;21231;87,47;95,56;91,42
4214102;Presidente Nereu;42;SC;n„o metropolitana;mata atlantica;567,25;Cfb;2300;59,48;85,27;87,58
4214151;Princesa;42;SC;n„o metropolitana;mata atlantica;614,73;Cfa;2964;23,35;95,45;66,47
4214201;Quilombo;42;SC;n„o metropolitana;mata atlantica;488,1;Cfa;11027;35,31;87,98;61,92
4214300;Rancho Queimado;42;SC;metropolitana;mata atlantica;883,42;Cfb;3252;53,6;74;91,94
4214409;Rio Das Antas;42;SC;n„o metropolitana;mata atlantica;939,14;Cfb;6221;43,97;91,25;77,73
4214508;Rio Do Campo;42;SC;n„o metropolitana;mata atlantica;732,41;Cfb;6447;74,69;92,07;82,27
4214607;Rio Do Oeste;42;SC;n„o metropolitana;mata atlantica;413,95;Cfa;7623;68,91;89,61;89,28
4214706;Rio Dos Cedros;42;SC;n„o metropolitana;mata atlantica;669,2;Cfb;10879;82,15;84,88;96,96
4214805;Rio Do Sul;42;SC;n„o metropolitana;mata atlantica;528,51;Cfa;70952;84,05;97,52;98,37
4214904;Rio Fortuna;42;SC;n„o metropolitana;mata atlantica;378,52;Cfa;4885;31,02;81,86;81,17
4215000;Rio Negrinho;42;SC;n„o metropolitana;mata atlantica;913,98;Cfb;38531;79,43;99,37;96,74
4215059;Rio Rufino;42;SC;n„o metropolitana;mata atlantica;1133,89;Cfb;2432;53,43;75,89;85,34
4215075;Riqueza;42;SC;n„o metropolitana;mata atlantica;339,18;Cfa;4769;25,73;93,58;58,73
4215109;Rodeio;42;SC;n„o metropolitana;mata atlantica;273,04;Cfa;12715;87,34;88,89;92,64
4215208;Romel√¢ndia;42;SC;n„o metropolitana;mata atlantica;470,03;Cfa;4826;8,07;93,7;48,4
4215307;Salete;42;SC;n„o metropolitana;mata atlantica;620,89;Cfb;7502;59,79;88,64;78,8
4215356;Saltinho;42;SC;n„o metropolitana;mata atlantica;669,89;Cfa;3626;32,79;94,65;44,35
4215406;Salto Veloso;42;SC;n„o metropolitana;mata atlantica;983,71;Cfb;4416;83,19;88,96;92,11
4215455;Sang√£o;42;SC;n„o metropolitana;mata atlantica;38,69;Cfa;12995;18,05;83,07;88,78
4215505;Santa Cec√≠lia;42;SC;n„o metropolitana;mata atlantica;1100,92;Cfb;15247;76,74;94,89;91,34
4215554;Santa Helena;42;SC;n„o metropolitana;mata atlantica;411,19;Cfa;2427;10,67;89,61;58,31
4215604;Santa Rosa De Lima;42;SC;n„o metropolitana;mata atlantica;499,01;Cfa;2002;54,74;70,55;74,71
4215653;Santa Rosa Do Sul;42;SC;n„o metropolitana;mata atlantica;32,77;Cfa;9308;81,92;92,46;92,57
4215679;Santa Terezinha;42;SC;n„o metropolitana;mata atlantica;632,84;Cfb;8061;41,02;88;45,1
4215687;Santa Terezinha Do Progresso;42;SC;n„o metropolitana;mata atlantica;546,96;Cfa;2580;20,51;92,63;23,5
4215695;Santiago Do Sul;42;SC;n„o metropolitana;mata atlantica;599,78;Cfa;1642;16,94;97,21;69,84
4215703;Santo Amaro Da Imperatriz;42;SC;metropolitana;mata atlantica;495,82;Cfa;28260;83,9;84,51;98,26
4215752;S√£o Bernardino;42;SC;n„o metropolitana;mata atlantica;690;Cfa;2651;3,43;82,61;34,27
4215802;S√£o Bento Do Sul;42;SC;n„o metropolitana;mata atlantica;781,59;Cfb;82760;94,86;99,28;98,27
4215901;S√£o Bonif√°cio;42;SC;metropolitana;mata atlantica;614,83;Cfb;2950;61,81;69,51;89,22
4216008;S√£o Carlos;42;SC;n„o metropolitana;mata atlantica;372,66;Cfa;10279;21,84;94,42;76,93
4216057;S√£o Crist√≥v√£o Do Sul;42;SC;n„o metropolitana;mata atlantica;1066,17;Cfb;6092;60,03;96,4;88,25
4216107;S√£o Domingos;42;SC;n„o metropolitana;mata atlantica;678,62;Cfa;8984;16,5;90,96;67,82
4216206;S√£o Francisco Do Sul;42;SC;n„o metropolitana;mata atlantica;38,25;Cfa;52428;76,56;96,88;99,01
4216255;S√£o Jo√£o Do Oeste;42;SC;n„o metropolitana;mata atlantica;369,61;Cfa;6287;21,56;92,41;52,57
4216305;S√£o Jo√£o Batista;42;SC;metropolitana;mata atlantica;247,95;Cfa;32360;80,92;93,06;98,5
4216354;S√£o Jo√£o Do Itaperi√∫;42;SC;n„o metropolitana;mata atlantica;51,72;Cfa;4484;56,3;96,75;95,96
4216404;S√£o Jo√£o Do Sul;42;SC;n„o metropolitana;mata atlantica;10,1;Cfa;8642;57,56;79,44;89,94
4216503;S√£o Joaquim;42;SC;n„o metropolitana;mata atlantica;1165,7;Cfb;26026;73,91;92,57;76,79
4216602;S√£o Jos√©;42;SC;metropolitana;mata atlantica;67,98;Cfa;287409;94,39;98,24;99,79
4216701;S√£o Jos√© Do Cedro;42;SC;n„o metropolitana;mata atlantica;585,36;Cfa;15100;31,52;97,81;70,76
4216800;S√£o Jos√© Do Cerrito;42;SC;n„o metropolitana;mata atlantica;888,42;Cfb;8708;35,34;68,52;28,94
4216909;S√£o Louren√ßo Do Oeste;42;SC;n„o metropolitana;mata atlantica;730,17;Cfb;24774;38,25;94,35;75,39
4217006;S√£o Ludgero;42;SC;n„o metropolitana;mata atlantica;217,17;Cfa;13431;86,16;94,05;87,8
4217105;S√£o Martinho;42;SC;n„o metropolitana;mata atlantica;277,97;Cfa;3654;68,27;80,2;85
4217154;S√£o Miguel Da Boa Vista;42;SC;n„o metropolitana;mata atlantica;492,01;Cfa;1768;7,47;97,11;32,76
4217204;S√£o Miguel Do Oeste;42;SC;n„o metropolitana;mata atlantica;541,7;Cfa;43946;71,13;91,87;93,57
4217253;S√£o Pedro De Alc√¢ntara;42;SC;metropolitana;mata atlantica;421,19;Cfa;5693;78,27;83,64;92,58
4217303;Saudades;42;SC;n„o metropolitana;mata atlantica;426,89;Cfa;10272;27,96;88,67;94,1
4217402;Schroeder;42;SC;n„o metropolitana;mata atlantica;246,73;Cfa;20213;62,4;92,45;99,21
4217501;Seara;42;SC;n„o metropolitana;mata atlantica;594,01;Cfa;18623;67,92;88,3;93,21
4217550;Serra Alta;42;SC;n„o metropolitana;mata atlantica;574,65;Cfa;3314;24,01;95,43;56,66
4217600;Sider√≥polis;42;SC;n„o metropolitana;mata atlantica;354,23;Cfa;13862;85,24;85,62;96,05
4217709;Sombrio;42;SC;n„o metropolitana;mata atlantica;28,32;Cfa;29503;79,1;96,69;96,15
4217758;Sul Brasil;42;SC;n„o metropolitana;mata atlantica;496,93;Cfa;2878;19,51;94,36;38,78
4217808;Tai√≥;42;SC;n„o metropolitana;mata atlantica;600,21;Cfa;18282;78,58;89,79;75,38
4217907;Tangar√°;42;SC;n„o metropolitana;mata atlantica;879,77;Cfb;8153;50,82;89,93;59,89
4217956;Tigrinhos;42;SC;n„o metropolitana;mata atlantica;620,38;Cfa;2325;5,83;98,29;59,52
4218004;Tijucas;42;SC;metropolitana;mata atlantica;101,53;Cfa;49474;87,49;96,82;98,87
4218103;Timb√© Do Sul;42;SC;n„o metropolitana;mata atlantica;426,71;Cfa;5377;66,94;78,7;74,68
4218202;Timb√≥;42;SC;n„o metropolitana;mata atlantica;172,13;Cfa;46144;60,26;99,02;99,55
4218251;Timb√≥ Grande;42;SC;n„o metropolitana;mata atlantica;1047,35;Cfb;7368;38,08;92,86;71,15
4218301;Tr√™s Barras;42;SC;n„o metropolitana;mata atlantica;798,87;Cfb;19782;68,42;96,04;93,11
4218350;Treviso;42;SC;n„o metropolitana;mata atlantica;378,61;Cfa;3783;95,16;95,42;99,09
4218400;Treze De Maio;42;SC;n„o metropolitana;mata atlantica;160,35;Cfa;7354;66,39;77,39;71,53
4218509;Treze T√≠lias;42;SC;n„o metropolitana;mata atlantica;901,84;Cfb;8803;93,96;90,21;89,73
