region;uf_code;uf_acr;uf_name;muni_code;muni_name;xp;tp;dc3;dcmax;dci;ds3;dsmax;st;inc;dengue_pattern
3;32;ES;Espirito Santo;3204609;Santa Teresa;23,0;21,0;1,0;10,7;1,3;0,7;18,0;2,3;1376,3;Epidêmico
3;32;ES;Espirito Santo;3204658;São Domingos do Norte;10,7;19,7;0,3;3,7;1,3;1,3;32,3;0,3;1020,6;Episódico
3;32;ES;Espirito Santo;3204708;São Gabriel da Palha;97,3;21,7;0,7;21,7;1,3;0,7;18,0;5,4;2987,7;Epidêmico
3;32;ES;Espirito Santo;3204807;São José do Calçado;6,7;19,0;0,3;1,0;0,7;2,7;28,7;0,1;305,1;Episódico
3;32;ES;Espirito Santo;3204906;São Mateus;137,7;22,0;1,3;26,3;0,7;0,7;18,0;12,8;1402,9;Epidêmico
3;32;ES;Espirito Santo;3204955;São Roque do Canaã;50,0;19,0;0,7;3,0;0,7;2,0;22,3;2,6;2652,6;Episódico/Epidêmico
3;32;ES;Espirito Santo;3205002;Serra;532,0;23,3;1,3;30,0;0,0;0,7;18,0;76,9;1714,0;Transmissão Persistente
3;32;ES;Espirito Santo;3205010;Sooretama;21,3;21,3;0,7;10,3;1,0;1,3;22,3;2,5;1224,8;Episódico/Epidêmico
3;32;ES;Espirito Santo;3205036;Vargem Alta;23,3;14,7;0,3;5,3;0,3;2,3;24,0;0,7;1010,0;Episódico
3;32;ES;Espirito Santo;3205069;Venda Nova do Imigrante;31,0;20,3;0,3;7,3;0,0;2,0;20,7;1,8;1181,4;Episódico/Epidêmico
3;32;ES;Espirito Santo;3205101;Viana;111,7;24,7;0,3;13,7;0,7;1,3;18,7;21,1;2453,5;Epidêmico
3;32;ES;Espirito Santo;3205150;Vila Pavão;24,0;25,3;0,3;3,7;1,0;2,3;19,3;0,3;1184,1;Episódico/Epidêmico
3;32;ES;Espirito Santo;3205176;Vila Valério;30,0;21,0;1,0;3,7;0,7;1,3;28,0;1,6;1340,4;Episódico
3;32;ES;Espirito Santo;3205200;Vila Velha;319,0;24,7;2,0;25,7;0,0;0,7;18,0;54,8;1168,8;Epidêmico
3;32;ES;Espirito Santo;3205309;Vitória;460,0;21,7;1,7;28,0;0,0;0,7;18,0;81,2;2191,7;Transmissão Persistente
3;33;RJ;Rio de Janeiro;3300100;Angra dos Reis;83,7;29,0;0,7;17,3;1,3;2,3;4,3;4,8;541,4;Epidêmico
3;33;RJ;Rio de Janeiro;3300159;Aperibé;16,0;17,7;0,3;4,0;0,7;3,7;18,7;0,6;1171,9;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3300209;Araruama;5,0;21,3;0,0;0,3;0,3;4,7;10,7;0,1;27,4;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3300225;Areal;1,3;30,7;0,0;0,0;0,0;2,3;32,7;0,0;24,7;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3300233;Armação dos Búzios;22,7;32,0;0,3;10,3;0,3;3,0;14,3;1,3;862,8;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3300258;Arraial do Cabo;6,0;25,7;0,3;1,0;1,3;2,7;10,0;0,1;191,1;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3300308;Barra do Piraí;26,0;29,7;0,3;5,3;0,3;3,0;7,3;1,0;188,8;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3300407;Barra Mansa;51,7;31,7;0,7;7,7;1,0;1,7;5,0;2,3;179,8;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3300456;Belford Roxo;60,0;22,3;2,0;14,0;1,7;0,7;6,0;2,6;121,7;Epidêmico
3;33;RJ;Rio de Janeiro;3300506;Bom Jardim;1,0;24,3;0,0;0,0;0,0;2,3;34,7;0,0;7,5;Episódico
3;33;RJ;Rio de Janeiro;3300605;Bom Jesus do Itabapoana;38,3;30,3;0,3;8,3;0,3;2,7;12,7;2,2;999,0;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3300704;Cabo Frio;15,3;34,3;1,0;11,7;2,7;0,7;3,3;1,0;115,0;Epidêmico
3;33;RJ;Rio de Janeiro;3300803;Cachoeiras de Macacu;8,7;31,7;1,3;2,3;0,3;2,0;20,7;0,3;174,7;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3300902;Cambuci;9,0;17,7;0,7;2,0;0,3;2,0;29,3;0,1;315,2;Episódico
3;33;RJ;Rio de Janeiro;3300936;Carapebus;8,3;20,0;1,0;8,0;0,3;1,7;26,3;0,2;663,8;Episódico
3;33;RJ;Rio de Janeiro;3300951;Comendador Levy Gasparian;1,0;22,0;0,0;0,0;0,0;1,7;37,7;0,0;32,0;Episódico
3;33;RJ;Rio de Janeiro;3301009;Campos dos Goytacazes;216,0;30,7;1,0;21,3;0,7;0,7;12,0;11,8;559,1;Epidêmico
3;33;RJ;Rio de Janeiro;3301108;Cantagalo;3,0;21,3;0,0;0,3;0,3;3,3;28,3;0,0;69,4;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3301157;Cardoso Moreira;6,3;19,7;0,3;2,3;0,7;3,7;11,0;0,2;370,1;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3301207;Carmo;15,3;20,7;0,3;2,3;0,3;2,0;25,3;0,3;447,1;Episódico
3;33;RJ;Rio de Janeiro;3301306;Casimiro de Abreu;16,7;26,0;1,0;10,7;2,3;2,0;13,0;1,0;592,1;Epidêmico
3;33;RJ;Rio de Janeiro;3301405;Conceição de Macabu;1,7;10,0;0,0;0,0;0,0;2,3;29,3;0,0;37,1;Episódico
3;33;RJ;Rio de Janeiro;3301504;Cordeiro;7,7;23,3;0,3;2,7;0,0;3,7;19,3;0,2;199,2;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3301603;Duas Barras;0,3;10,7;0,0;0,0;0,0;1,3;44,3;0,0;6,0;Episódico
3;33;RJ;Rio de Janeiro;3301702;Duque de Caxias;88,7;32,7;1,3;20,7;1,0;1,0;4,0;5,9;120,0;Epidêmico
3;33;RJ;Rio de Janeiro;3301801;Engenheiro Paulo de Frontin;8,7;27,0;0,3;3,3;0,3;2,3;23,0;0,2;427,2;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3301850;Guapimirim;7,3;25,7;0,7;2,0;1,0;2,7;17,3;0,3;169,2;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3301876;Iguaba Grande;32,3;24,0;2,0;13,0;0,7;2,7;3,7;2,0;1753,5;Epidêmico
3;33;RJ;Rio de Janeiro;3301900;Itaboraí;14,3;35,3;1,0;13,0;2,7;2,7;4,0;2,0;129,1;Epidêmico
3;33;RJ;Rio de Janeiro;3302007;Itaguaí;29,7;25,0;2,0;11,7;0,0;2,7;6,3;3,3;287,4;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3302056;Italva;19,7;32,7;1,0;6,0;1,7;2,3;17,0;0,9;1596,1;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3302106;Itaocara;16,3;33,3;0,3;4,3;1,0;1,7;20,3;0,6;502,3;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3302205;Itaperuna;108,3;33,0;1,0;23,0;1,0;1,0;3,3;11,7;1636,7;Epidêmico
3;33;RJ;Rio de Janeiro;3302254;Itatiaia;14,7;38,0;0,7;3,7;0,7;4,0;9,7;0,8;432,1;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3302270;Japeri;10,0;30,3;0,3;1,3;1,3;4,3;10,0;0,3;55,6;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3302304;Laje do Muriaé;4,0;20,7;0,0;0,7;0,7;2,3;32,0;0,0;337,2;Episódico
3;33;RJ;Rio de Janeiro;3302403;Macaé;47,7;38,7;2,0;11,3;2,3;1,3;9,0;5,6;243,2;Epidêmico
3;33;RJ;Rio de Janeiro;3302452;Macuco;13,0;22,3;0,3;4,7;0,0;1,7;34,7;0,2;1410,9;Episódico
3;33;RJ;Rio de Janeiro;3302502;Magé;14,0;32,0;0,7;5,7;1,7;3,3;7,7;0,9;65,1;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3302601;Mangaratiba;22,3;23,3;0,3;3,7;0,7;2,7;7,7;0,5;312,8;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3302700;Maricá;5,7;20,3;0,0;0,7;1,0;3,0;4,7;0,2;41,8;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3302809;Mendes;7,7;8,7;0,3;3,7;0,3;1,3;40,7;0,1;353,1;Episódico
3;33;RJ;Rio de Janeiro;3302858;Mesquita;6,3;17,0;0,3;2,0;1,0;2,7;14,3;0,2;33,3;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3302908;Miguel Pereira;13,3;34,0;0,7;1,3;0,3;3,0;21,3;0,1;207,7;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3303005;Miracema;8,0;31,0;0,3;1,7;0,7;4,0;11,3;0,2;204,6;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3303104;Natividade;33,3;22,0;0,3;7,7;0,0;3,0;20,0;1,4;1771,4;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3303203;Nilópolis;2,7;27,7;0,0;0,0;0,0;4,3;21,0;0,1;12,8;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3303302;Niterói;14,7;25,0;1,3;2,7;1,7;2,7;7,7;0,8;27,8;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3303401;Nova Friburgo;45,7;28,3;1,7;14,0;1,7;1,3;3,3;1,6;234,5;Epidêmico
3;33;RJ;Rio de Janeiro;3303500;Nova Iguaçu;35,3;35,3;1,3;15,3;2,0;1,0;3,0;4,3;85,3;Epidêmico
3;33;RJ;Rio de Janeiro;3303609;Paracambi;10,3;32,3;0,7;1,3;0,0;2,7;12,7;0,3;144,0;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3303708;Paraíba do Sul;3,0;33,3;0,0;0,0;0,0;3,0;29,0;0,0;29,5;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3303807;Paraty;111,0;31,3;1,0;14,7;1,0;1,0;9,3;4,7;2516,8;Epidêmico
3;33;RJ;Rio de Janeiro;3303856;Paty do Alferes;7,3;17,7;0,0;0,7;0,0;4,0;18,7;0,2;123,5;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3303906;Petrópolis;23,0;28,0;1,0;8,0;1,3;2,7;8,0;1,5;86,2;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3303955;Pinheiral;14,7;25,0;0,7;4,7;0,0;2,3;17,7;0,3;378,9;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3304003;Piraí;20,3;29,7;1,0;8,0;2,0;1,0;3,3;0,9;721,7;Epidêmico
3;33;RJ;Rio de Janeiro;3304102;Porciúncula;40,0;28,0;0,3;7,3;1,0;2,7;6,7;1,3;1412,0;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3304110;Porto Real;4,7;37,3;0,0;0,7;1,0;3,0;22,7;0,1;171,7;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3304128;Quatis;8,7;25,0;0,3;1,7;0,7;3,7;12,0;0,3;423,2;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3304144;Queimados;8,0;37,0;0,7;1,3;0,0;4,3;13,7;0,2;32,3;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3304151;Quissamã;30,0;18,7;1,0;7,7;0,3;1,3;24,0;1,6;1089,2;Episódico
3;33;RJ;Rio de Janeiro;3304201;Resende;129,3;33,0;2,0;28,0;1,0;0,0;1,3;11,9;1599,9;Epidêmico
3;33;RJ;Rio de Janeiro;3304300;Rio Bonito;6,3;24,7;0,3;1,3;0,7;2,7;11,3;0,3;83,5;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3304409;Rio Claro;1,0;13,3;0,0;0,0;0,0;4,0;22,3;0,0;20,4;Episódico
3;33;RJ;Rio de Janeiro;3304508;Rio das Flores;0,7;22,3;0,0;0,0;0,0;1,7;38,7;0,0;11,1;Episódico
3;33;RJ;Rio de Janeiro;3304524;Rio das Ostras;78,0;22,3;1,3;16,7;1,3;0,7;2,3;6,3;780,4;Epidêmico
3;33;RJ;Rio de Janeiro;3304557;Rio de Janeiro;804,3;32,7;2,3;36,0;0,3;0,0;0,7;82,4;229,7;Transmissão Persistente
3;33;RJ;Rio de Janeiro;3304607;Santa Maria Madalena;1,0;19,0;0,0;0,0;0,0;2,0;34,3;0,0;32,8;Episódico
3;33;RJ;Rio de Janeiro;3304706;Santo Antônio de Pádua;27,0;29,7;1,3;7,7;1,0;2,7;15,0;0,8;555,9;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3304755;São Francisco de Itabapoana;6,3;23,3;0,0;0,7;0,3;2,3;30,7;0,3;91,4;Episódico
3;33;RJ;Rio de Janeiro;3304805;São Fidélis;2,3;22,7;0,0;0,0;0,0;4,0;23,0;0,0;24,8;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3304904;São Gonçalo;17,7;29,7;0,7;14,3;1,3;1,3;3,3;1,7;26,4;Epidêmico
3;33;RJ;Rio de Janeiro;3305000;São João da Barra;2,7;18,0;0,0;0,0;0,0;2,0;33,0;0,0;31,3;Episódico
3;33;RJ;Rio de Janeiro;3305109;São João de Meriti;23,0;37,3;1,0;11,0;1,3;2,7;5,3;1,6;60,2;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3305133;São José de Ubá;9,7;32,0;0,3;1,3;2,3;2,0;22,3;0,2;1025,9;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3305158;São José do Vale do Rio Preto;0,3;6,0;0,0;0,0;0,0;1,7;42,0;0,0;3,2;Episódico
3;33;RJ;Rio de Janeiro;3305208;São Pedro da Aldeia;24,7;33,7;1,0;10,3;0,7;2,3;11,0;1,6;280,6;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3305307;São Sebastião do Alto;1,0;10,3;0,0;0,0;0,0;2,0;44,0;0,0;40,3;Episódico
3;33;RJ;Rio de Janeiro;3305406;Sapucaia;9,0;31,0;0,3;2,0;2,3;2,7;17,0;0,3;377,2;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3305505;Saquarema;18,7;13,3;1,7;3,7;2,7;1,0;3,0;1,0;221,5;Epidêmico
3;33;RJ;Rio de Janeiro;3305554;Seropédica;10,3;25,0;0,3;2,7;0,0;2,7;17,3;0,5;85,3;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3305604;Silva Jardim;1,0;29,7;0,0;0,0;0,0;2,7;33,7;0,0;11,0;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3305703;Sumidouro;5,7;10,0;0,3;2,3;0,7;1,3;42,0;0,1;285,3;Episódico
3;33;RJ;Rio de Janeiro;3305752;Tanguá;7,0;33,7;0,3;1,7;0,7;2,7;24,7;0,2;136,5;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3305802;Teresópolis;2,0;24,7;0,0;0,0;0,0;4,7;13,0;0,1;9,3;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3305901;Trajano de Moraes;1,0;16,7;0,0;0,0;0,0;2,0;36,3;0,0;29,0;Episódico
3;33;RJ;Rio de Janeiro;3306008;Três Rios;26,7;24,7;0,3;9,0;1,3;3,7;11,7;1,4;329,1;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3306107;Valença;8,3;26,3;0,3;1,0;0,7;1,7;3,7;0,3;138,3;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3306156;Varre-Sai;26,0;18,0;0,7;3,7;0,0;2,7;29,3;0,6;2157,8;Episódico
3;33;RJ;Rio de Janeiro;3306206;Vassouras;14,3;28,0;0,3;3,7;1,3;3,0;9,3;0,3;342,0;Episódico/Epidêmico
3;33;RJ;Rio de Janeiro;3306305;Volta Redonda;30,3;18,7;1,0;6,7;0,7;2,7;5,3;1,7;99,2;Episódico/Epidêmico
3;35;SP;Sao Paulo;3500105;Adamantina;217,7;26,7;1,3;18,7;2,7;1,0;3,0;15,4;7002,7;Epidêmico
3;35;SP;Sao Paulo;3500204;Adolfo;18,0;23,0;1,0;4,0;1,3;3,0;8,0;1,2;4359,5;Episódico/Epidêmico
3;35;SP;Sao Paulo;3500303;Aguaí;11,3;18,0;0,7;2,3;0,7;2,7;9,7;0,7;285,4;Episódico/Epidêmico
3;35;SP;Sao Paulo;3500402;Águas da Prata;4,7;31,3;0,0;0,3;0,7;3,0;20,7;0,1;324,9;Episódico/Epidêmico
3;35;SP;Sao Paulo;3500501;Águas de Lindóia;7,3;29,0;0,3;2,3;0,0;4,3;11,7;0,2;235,9;Episódico/Epidêmico
3;35;SP;Sao Paulo;3500550;Águas de Santa Bárbara;16,3;31,7;1,0;4,3;0,0;3,0;21,7;0,2;1225,9;Episódico/Epidêmico
3;35;SP;Sao Paulo;3500600;Águas de São Pedro;8,7;29,7;0,3;2,3;1,0;3,0;13,3;0,2;1795,2;Episódico/Epidêmico
3;35;SP;Sao Paulo;3500709;Agudos;120,7;24,3;0,7;12,3;0,7;2,7;6,3;6,6;3133,6;Episódico/Epidêmico
3;35;SP;Sao Paulo;3500758;Alambari;10,0;28,0;0,3;1,7;0,0;2,0;25,7;0,1;689,4;Episódico/Epidêmico
3;35;SP;Sao Paulo;3500808;Alfredo Marcondes;38,3;23,0;1,0;9,0;0,3;3,0;12,0;1,7;8012,9;Epidêmico
3;35;SP;Sao Paulo;3500907;Altair;17,0;25,7;1,0;4,3;0,3;3,0;15,3;0,2;2287,7;Episódico/Epidêmico
3;35;SP;Sao Paulo;3501004;Altinópolis;7,3;26,7;0,3;2,3;1,0;3,3;14,3;0,2;330,9;Episódico/Epidêmico
3;35;SP;Sao Paulo;3501103;Alto Alegre;16,0;25,0;0,7;5,7;0,3;3,0;14,0;1,6;4581,9;Episódico/Epidêmico
3;35;SP;Sao Paulo;3501152;Alumínio;5,7;30,3;0,3;1,0;0,3;4,0;13,0;0,1;234,7;Episódico/Epidêmico
3;35;SP;Sao Paulo;3501202;Álvares Florence;38,0;22,3;1,3;10,0;1,7;1,0;3,3;2,2;9503,7;Epidêmico
3;35;SP;Sao Paulo;3501301;Álvares Machado;61,7;25,3;1,7;10,3;1,3;1,7;5,3;5,6;3350,4;Epidêmico
3;35;SP;Sao Paulo;3501400;Álvaro de Carvalho;36,7;28,7;1,0;10,0;0,3;3,0;9,3;0,5;4701,4;Episódico/Epidêmico
3;35;SP;Sao Paulo;3501509;Alvinlândia;16,3;28,0;0,3;3,0;1,0;3,0;19,0;0,4;2920,3;Episódico/Epidêmico
3;35;SP;Sao Paulo;3501608;Americana;385,3;29,7;2,0;39,3;0,0;0,0;1,0;19,4;1883,0;Epidêmico
3;35;SP;Sao Paulo;3501707;Américo Brasiliense;144,7;25,3;1,7;18,7;2,7;1,7;3,3;11,0;3808,9;Epidêmico
3;35;SP;Sao Paulo;3501806;Américo de Campos;24,0;22,0;0,3;7,0;0,0;3,0;12,3;2,0;4335,0;Episódico/Epidêmico
3;35;SP;Sao Paulo;3501905;Amparo;67,3;27,7;0,7;12,7;3,3;0,7;3,3;3,5;945,3;Epidêmico
3;35;SP;Sao Paulo;3502002;Analândia;8,7;30,3;0,3;1,7;1,3;3,0;13,7;0,3;1403,5;Episódico/Epidêmico
3;35;SP;Sao Paulo;3502101;Andradina;288,0;28,7;1,7;37,7;1,0;0,3;1,3;8,0;5425,2;Epidêmico
3;35;SP;Sao Paulo;3502200;Angatuba;12,0;29,3;0,3;1,0;0,3;4,0;15,3;0,2;167,8;Episódico/Epidêmico
3;35;SP;Sao Paulo;3502309;Anhembi;18,7;28,0;0,3;4,0;0,7;4,3;11,0;0,5;1922,7;Episódico/Epidêmico
3;35;SP;Sao Paulo;3502408;Anhumas;33,0;24,7;0,7;11,0;0,3;3,0;12,0;0,8;6826,2;Episódico/Epidêmico
3;35;SP;Sao Paulo;3502507;Aparecida;36,3;22,0;0,7;7,3;0,0;4,0;6,7;1,9;897,7;Episódico/Epidêmico
3;35;SP;Sao Paulo;3502606;Aparecida d'Oeste;25,3;30,7;0,7;6,3;0,3;3,0;13,7;0,9;4011,7;Episódico/Epidêmico
3;35;SP;Sao Paulo;3502705;Apiaí;2,3;25,0;0,0;0,0;0,0;4,0;17,7;0,0;50,8;Episódico/Epidêmico
3;35;SP;Sao Paulo;3502754;Araçariguama;13,7;29,3;0,7;3,0;0,0;4,7;10,0;0,4;399,3;Episódico/Epidêmico
3;35;SP;Sao Paulo;3502804;Araçatuba;633,3;29,7;1,7;43,3;0,0;0,3;1,3;39,7;5588,2;Epidêmico
3;35;SP;Sao Paulo;3502903;Araçoiaba da Serra;17,7;27,0;0,7;6,0;1,0;3,0;13,7;0,3;323,1;Episódico/Epidêmico
3;35;SP;Sao Paulo;3503000;Aramina;2,0;16,7;0,0;0,0;0,0;2,3;32,3;0,0;126,1;Episódico
3;35;SP;Sao Paulo;3503109;Arandu;10,3;28,7;0,3;3,0;0,0;3,3;20,7;0,2;1031,2;Episódico/Epidêmico
3;35;SP;Sao Paulo;3503158;Arapeí;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
3;35;SP;Sao Paulo;3503208;Araraquara;965,7;27,0;3,0;32,0;0,7;0,3;1,7;105,6;5068,0;Transmissão Persistente
3;35;SP;Sao Paulo;3503307;Araras;179,0;29,0;2,7;23,0;2,0;0,3;1,7;11,2;1398,0;Epidêmico
3;35;SP;Sao Paulo;3503356;Arco-Íris;17,7;25,0;0,7;7,0;1,7;2,7;10,3;0,4;7722,7;Epidêmico
3;35;SP;Sao Paulo;3503406;Arealva;35,3;25,7;0,3;6,0;0,7;3,3;16,3;1,2;2883,0;Episódico/Epidêmico
3;35;SP;Sao Paulo;3503505;Areias;4,7;29,3;0,0;0,3;0,3;3,0;20,0;0,0;275,0;Episódico/Epidêmico
3;35;SP;Sao Paulo;3503604;Areiópolis;3,7;25,3;0,0;0,0;0,0;2,7;18,3;0,1;252,1;Episódico/Epidêmico
3;35;SP;Sao Paulo;3503703;Ariranha;14,3;26,3;1,0;5,0;1,0;2,7;4,3;0,3;1319,1;Episódico/Epidêmico
3;35;SP;Sao Paulo;3503802;Artur Nogueira;27,0;26,3;0,7;11,7;2,7;1,7;5,3;1,4;531,6;Epidêmico
3;35;SP;Sao Paulo;3503901;Arujá;43,0;30,0;1,3;11,0;1,3;2,0;6,0;1,0;399,2;Epidêmico
3;35;SP;Sao Paulo;3503950;Aspásia;14,3;28,3;0,3;5,7;0,0;3,7;14,0;0,6;6026,1;Episódico/Epidêmico
3;35;SP;Sao Paulo;3504008;Assis;227,7;30,3;2,3;26,0;2,0;0,3;1,3;7,0;2089,2;Epidêmico
3;35;SP;Sao Paulo;3504107;Atibaia;92,3;25,3;1,7;20,3;1,3;0,7;3,0;7,6;735,7;Epidêmico
3;35;SP;Sao Paulo;3504206;Auriflama;52,0;25,0;1,0;12,0;0,3;2,3;5,7;1,4;2782,0;Episódico/Epidêmico
3;35;SP;Sao Paulo;3504305;Avaí;3,7;18,0;0,0;0,0;0,0;3,7;18,0;0,1;455,9;Episódico/Epidêmico
3;35;SP;Sao Paulo;3504404;Avanhandava;19,0;34,0;0,7;3,3;1,0;3,0;13,3;0,9;953,3;Episódico/Epidêmico
3;35;SP;Sao Paulo;3504503;Avaré;37,0;30,3;1,0;10,3;2,0;2,3;9,7;1,3;411,3;Epidêmico
3;35;SP;Sao Paulo;3504602;Bady Bassitt;100,7;28,7;1,7;24,7;1,3;1,0;5,7;3,8;6158,8;Epidêmico
3;35;SP;Sao Paulo;3504701;Balbinos;20,0;29,0;0,3;2,7;0,0;3,7;19,0;0,3;1728,4;Episódico/Epidêmico
3;35;SP;Sao Paulo;3504800;Bálsamo;24,7;34,7;0,7;5,7;0,7;2,7;8,3;0,8;1695,1;Episódico/Epidêmico
3;35;SP;Sao Paulo;3504909;Bananal;1,3;27,7;0,0;0,0;0,0;2,7;27,3;0,0;24,5;Episódico/Epidêmico
3;35;SP;Sao Paulo;3505005;Barão de Antonina;30,0;30,3;0,7;5,3;0,7;2,3;19,3;0,3;4629,1;Episódico/Epidêmico
3;35;SP;Sao Paulo;3505104;Barbosa;43,0;25,0;1,0;17,3;2,7;1,0;3,3;2,1;6026,8;Epidêmico
3;35;SP;Sao Paulo;3505203;Bariri;11,0;23,0;0,3;2,0;0,7;2,7;25,3;0,3;161,8;Episódico/Epidêmico
3;35;SP;Sao Paulo;3505302;Barra Bonita;41,0;31,7;0,7;9,3;1,3;2,7;5,0;1,6;913,8;Episódico/Epidêmico
3;35;SP;Sao Paulo;3505351;Barra do Chapéu;3,0;21,7;0,0;0,3;0,3;1,7;37,3;0,0;82,6;Episódico
3;35;SP;Sao Paulo;3505401;Barra do Turvo;3,0;21,0;0,0;0,0;0,0;2,3;31,7;0,1;214,2;Episódico
3;35;SP;Sao Paulo;3505500;Barretos;370,3;27,7;2,3;34,3;2,3;0,3;1,3;20,0;3719,4;Epidêmico
3;35;SP;Sao Paulo;3505609;Barrinha;81,7;29,0;1,3;25,0;2,3;1,0;3,3;1,2;2556,3;Epidêmico
3;35;SP;Sao Paulo;3505708;Barueri;62,0;30,0;2,0;19,3;2,3;0,3;2,3;2,0;257,8;Epidêmico
3;35;SP;Sao Paulo;3505807;Bastos;168,3;27,7;0,7;16,0;1,3;2,3;7,0;6,7;5908,0;Epidêmico
3;35;SP;Sao Paulo;3505906;Batatais;161,7;24,3;0,7;19,3;0,7;2,0;10,0;5,9;2561,3;Epidêmico
3;35;SP;Sao Paulo;3506003;Bauru;939,0;29,0;2,0;37,3;0,7;0,0;1,0;51,4;2826,9;Transmissão Persistente
3;35;SP;Sao Paulo;3506102;Bebedouro;121,0;26,3;1,7;17,3;2,3;0,7;3,3;5,0;1447,2;Epidêmico
3;35;SP;Sao Paulo;3506201;Bento de Abreu;6,0;31,3;0,0;0,7;1,3;3,0;16,7;0,1;1641,0;Episódico/Epidêmico
3;35;SP;Sao Paulo;3506300;Bernardino de Campos;10,3;40,3;0,3;5,3;0,0;2,7;22,7;0,4;852,7;Episódico/Epidêmico
3;35;SP;Sao Paulo;3506359;Bertioga;157,0;31,0;2,3;34,7;1,0;0,7;2,0;7,3;4041,8;Epidêmico
3;35;SP;Sao Paulo;3506409;Bilac;21,7;25,0;0,7;4,3;0,3;3,3;10,7;0,5;1344,1;Episódico/Epidêmico
3;35;SP;Sao Paulo;3506508;Birigui;498,0;27,3;2,0;40,0;0,0;0,3;1,3;34,4;4866,7;Epidêmico
3;35;SP;Sao Paulo;3506607;Biritiba Mirim;14,0;26,7;0,7;4,7;2,3;2,0;13,7;0,5;448,7;Episódico/Epidêmico
3;35;SP;Sao Paulo;3506706;Boa Esperança do Sul;144,0;24,7;1,0;19,0;2,0;2,0;5,3;7,9;10479,6;Epidêmico
3;35;SP;Sao Paulo;3506805;Bocaina;16,0;24,3;0,3;3,3;0,7;2,7;25,3;0,6;722,6;Episódico/Epidêmico
3;35;SP;Sao Paulo;3506904;Bofete;16,3;30,7;1,0;5,3;1,0;3,3;12,3;0,5;916,7;Episódico/Epidêmico
3;35;SP;Sao Paulo;3507001;Boituva;61,0;29,7;1,3;16,3;1,0;1,7;4,0;2,6;946,3;Epidêmico
3;35;SP;Sao Paulo;3507100;Bom Jesus dos Perdões;4,0;16,7;0,0;0,3;0,3;2,7;30,0;0,1;50,0;Episódico
3;35;SP;Sao Paulo;3507159;Bom Sucesso de Itararé;2,0;26,0;0,0;0,0;0,0;2,7;32,3;0,0;111,5;Episódico
